gvkey,firm_name,industry,hq_lat,hq_lon,firm_age,initial_size,adopt_digital,digital_year,year,treated,rel_year,log_revenue,revenue,emp,xrd,xsga,ppent,revenue_growth,has_digital_mention
165,Company_165,Retail,35.701654057638144,-89.99534702824104,36,4.454581681679216,0,,2014,0,,6.120922677747547,455.28458171178943,107.12310166715488,23.44694510903662,87.3316734231316,130.4043032276286,0.35971363152641267,0
165,Company_165,Retail,35.701654057638144,-89.99534702824104,36,4.454581681679216,0,,2015,0,,6.208445883202273,496.92836614438505,82.0541187610837,26.174228452960076,96.997516616576,153.74714390454284,0.08752320545472614,0
165,Company_165,Retail,35.701654057638144,-89.99534702824104,36,4.454581681679216,0,,2016,0,,5.8598664002558305,350.67729049387754,104.18624232938822,16.55801182941719,67.08254743762969,99.37065738274659,-0.3485794829464428,0
165,Company_165,Retail,35.701654057638144,-89.99534702824104,36,4.454581681679216,0,,2017,0,,6.077476710919047,435.9278338336108,115.05731495394437,22.36369037474542,77.72694943000609,120.16950084569636,0.21761031066321657,0
165,Company_165,Retail,35.701654057638144,-89.99534702824104,36,4.454581681679216,0,,2018,0,,6.230362669036875,507.93966408424075,93.27297321980068,25.375272694263366,98.4613596782888,164.4132739583509,0.15288595811782812,0
165,Company_165,Retail,35.701654057638144,-89.99534702824104,36,4.454581681679216,0,,2019,0,,6.376042823805062,587.597872601189,106.60318720651222,29.649535743675088,114.08645242075193,184.90724001995105,0.1456801547681872,0
166,Company_166,Manufacturing,41.71527188139466,-72.22380230783463,43,6.008385926620658,0,,2010,0,,6.412492299273175,609.4106235931216,489.18101011039533,29.360641258477642,128.83956001193684,350.51821402848674,,0
166,Company_166,Manufacturing,41.71527188139466,-72.22380230783463,43,6.008385926620658,0,,2011,0,,6.215976687005099,500.6847627638221,440.54762916918196,,96.55983120795025,337.5617880764049,-0.196515612268076,0
166,Company_166,Manufacturing,41.71527188139466,-72.22380230783463,43,6.008385926620658,0,,2012,0,,6.269121065510012,528.0130849545139,469.49348548565325,26.905299539932056,108.00841866828921,301.98446050744747,0.05314437850491238,0
166,Company_166,Manufacturing,41.71527188139466,-72.22380230783463,43,6.008385926620658,0,,2013,0,,6.701198773829774,813.3802999806638,420.71003628865316,39.7173749493262,154.07127872499734,541.6987248226382,0.43207770831976244,0
166,Company_166,Manufacturing,41.71527188139466,-72.22380230783463,43,6.008385926620658,0,,2014,0,,6.343568047843112,568.8222799649443,414.4012524633132,29.788445015084317,105.88086828358645,361.73891534714846,-0.35763072598666223,0
166,Company_166,Manufacturing,41.71527188139466,-72.22380230783463,43,6.008385926620658,0,,2015,0,,6.6173296238968335,747.9451331623003,455.121471558669,37.88948809916629,149.76063129928508,421.63625895748766,0.27376157605372153,0
166,Company_166,Manufacturing,41.71527188139466,-72.22380230783463,43,6.008385926620658,0,,2016,0,,6.604784342198289,738.6205627476094,389.8201326327018,37.58551291373698,135.96055870962147,464.8806969495436,-0.012545281698544741,0
166,Company_166,Manufacturing,41.71527188139466,-72.22380230783463,43,6.008385926620658,0,,2017,0,,6.527540206881171,683.7143455175227,396.17022604260666,32.671197323589254,129.54928128249648,423.199805836644,-0.07724413531711782,0
166,Company_166,Manufacturing,41.71527188139466,-72.22380230783463,43,6.008385926620658,0,,2018,0,,6.690488858027553,804.7155476586843,,38.908292834774954,149.83424224616667,534.9810811297232,0.16294865114638224,0
166,Company_166,Manufacturing,41.71527188139466,-72.22380230783463,43,6.008385926620658,0,,2019,0,,6.828966739229967,924.2353428173956,466.604475997787,45.24904004655986,190.88175550008563,592.1220846215192,0.1384778812024141,0
167,Company_167,Technology,35.49856568411331,-118.29206924537624,30,3.0673289303640128,0,,2010,0,,5.5524881292378065,257.8783931019609,20.174391741740493,40.14343916310894,51.207668018405,85.46064506587771,,0
167,Company_167,Technology,35.49856568411331,-118.29206924537624,30,3.0673289303640128,0,,2011,0,,5.617472153997398,275.1928580852694,21.42961671340143,39.12141026149953,53.25673054937624,76.19629148641316,0.06498402475959164,0
167,Company_167,Technology,35.49856568411331,-118.29206924537624,30,3.0673289303640128,0,,2012,0,,5.531656342434739,252.56189374870416,26.320546037891074,41.77923751436554,46.90419898042011,78.48763963571633,-0.08581581156265905,0
167,Company_167,Technology,35.49856568411331,-118.29206924537624,30,3.0673289303640128,0,,2013,0,,5.394269255215698,220.14122125655388,20.282418508616043,35.60053753932656,41.87286420468602,61.70169675414153,-0.13738708721904125,0
167,Company_167,Technology,35.49856568411331,-118.29206924537624,30,3.0673289303640128,0,,2014,0,,5.594909032656417,269.0531739265027,24.34295046251484,45.17552886152638,54.13142643025515,81.18661827104489,0.2006397774407187,0
167,Company_167,Technology,35.49856568411331,-118.29206924537624,30,3.0673289303640128,0,,2015,0,,6.06327004193536,429.7785353470444,27.658681957856842,65.36786118141926,87.71501341656453,121.87429441544934,0.46836100927894364,0
167,Company_167,Technology,35.49856568411331,-118.29206924537624,30,3.0673289303640128,0,,2016,0,,5.860741929244538,350.9844530726361,21.531271466825963,48.049153119437584,64.92487767628434,109.06503464637477,-0.20252811269082205,0
167,Company_167,Technology,35.49856568411331,-118.29206924537624,30,3.0673289303640128,0,,2017,0,,6.321675015139356,556.5043654389428,26.339257669210266,85.50349511485985,105.72122284750473,176.24152577991825,0.4609330858948182,0
167,Company_167,Technology,35.49856568411331,-118.29206924537624,30,3.0673289303640128,0,,2018,0,,6.241822979875892,513.7942943854961,27.662500004606994,75.9119690073803,98.66231568008021,138.8969046421948,-0.07985203526346396,0
167,Company_167,Technology,35.49856568411331,-118.29206924537624,30,3.0673289303640128,0,,2019,0,,6.598381977214674,733.906750196401,23.55175992176684,104.85304505106322,127.4395493645965,183.06342986806334,0.35655899733878194,0
168,Company_168,Manufacturing,42.50408711127026,-82.0207737245116,42,3.5324408335774518,0,,2010,0,,5.590006755102701,267.7374283013637,32.68781773810976,13.779458802337505,52.31327406545615,165.68097828193484,,0
168,Company_168,Manufacturing,42.50408711127026,-82.0207737245116,42,3.5324408335774518,0,,2011,0,,5.832190040632677,341.1048952322014,25.698553984397318,17.58588351634047,63.93171343302583,247.40659817580107,0.24218328552997637,0
168,Company_168,Manufacturing,42.50408711127026,-82.0207737245116,42,3.5324408335774518,0,,2012,0,,5.739526066731832,310.9170221374828,36.62169697644994,15.182754139695552,60.13388079189837,205.75781127275917,-0.09266397390084524,0
168,Company_168,Manufacturing,42.50408711127026,-82.0207737245116,42,3.5324408335774518,0,,2013,0,,5.70191034610625,299.4388868368864,34.37170732115559,15.311860880066567,61.85757181693021,187.09456535403632,-0.03761572062558205,0
168,Company_168,Manufacturing,42.50408711127026,-82.0207737245116,42,3.5324408335774518,0,,2014,0,,5.6095987424783305,273.0346588109648,37.43156074766439,14.016872616096672,48.8273206308153,182.17148011203355,-0.09231160362791968,0
168,Company_168,Manufacturing,42.50408711127026,-82.0207737245116,42,3.5324408335774518,0,,2015,0,,5.972626718173057,392.5353976191796,31.04807271769171,21.827971059337997,71.94860287147047,241.15766659952155,0.36302797569472656,0
168,Company_168,Manufacturing,42.50408711127026,-82.0207737245116,42,3.5324408335774518,0,,2016,0,,5.867940736023657,353.5202386971991,46.21438564094571,18.003592404663554,70.79303256390014,213.5231315733405,-0.10468598214939995,0
168,Company_168,Manufacturing,42.50408711127026,-82.0207737245116,42,3.5324408335774518,0,,2017,0,,5.880305551269147,357.91858748128817,32.229872916012184,17.169208678658258,76.68321751892296,177.70689871880015,0.012364815245489602,0
168,Company_168,Manufacturing,42.50408711127026,-82.0207737245116,42,3.5324408335774518,0,,2018,0,,6.0492039092337775,423.7755319350997,35.289087594172074,20.789917365028817,79.90119737253755,255.7203962271847,0.16889835796463082,0
168,Company_168,Manufacturing,42.50408711127026,-82.0207737245116,42,3.5324408335774518,0,,2019,0,,5.675808125516454,291.7239929157773,36.50467036704296,13.584551035167602,57.134335200855425,138.5932850821286,-0.3733957837173234,0
169,Company_169,Technology,37.36203867930842,-125.0,16,5.384044601470814,0,,2010,0,,6.3128349103445816,551.6064892952412,225.12232114739527,80.97033234161707,113.4772509637399,145.89895453736298,,0
169,Company_169,Technology,37.36203867930842,-125.0,16,5.384044601470814,0,,2011,0,,6.340198474054967,566.9088169082007,192.35959650498148,78.41618643069138,115.7530220278889,162.378034382508,0.027363563710385286,0
169,Company_169,Technology,37.36203867930842,-125.0,16,5.384044601470814,0,,2012,0,,6.246308161020983,516.1039305635657,,74.75073293262723,93.2754197656245,167.75945926948992,-0.09389031303398365,0
169,Company_169,Technology,37.36203867930842,-125.0,16,5.384044601470814,0,,2013,0,,6.328974279043058,560.5812988710481,248.69400694140901,83.34498210433945,118.44667302241648,152.09952449192272,0.08266611802207446,0
169,Company_169,Technology,37.36203867930842,-125.0,16,5.384044601470814,0,,2014,0,,6.596357256063078,732.4222969850124,203.8252638155136,104.27277033147622,152.16037957067215,238.3348514198866,0.26738297702002,0
169,Company_169,Technology,37.36203867930842,-125.0,16,5.384044601470814,0,,2015,0,,6.732281937297165,839.059764794858,220.35343703948425,126.91267079484531,171.70982493255514,277.03106616310635,0.13592468123408707,0
169,Company_169,Technology,37.36203867930842,-125.0,16,5.384044601470814,0,,2016,0,,6.731544833489232,838.4415185309742,246.05377528086393,127.73097639662682,161.0624658782653,219.2767500830038,-0.000737103807932904,0
169,Company_169,Technology,37.36203867930842,-125.0,16,5.384044601470814,0,,2017,0,,6.876655563916247,969.3789065750117,226.22573329025855,149.6595353644718,,295.88362921808385,0.1451107304270156,0
169,Company_169,Technology,37.36203867930842,-125.0,16,5.384044601470814,0,,2018,0,,7.057961491627407,1162.0738523452587,281.2138499154732,175.23019498910912,236.7910550464496,351.1996340332355,0.1813059277111595,0
169,Company_169,Technology,37.36203867930842,-125.0,16,5.384044601470814,0,,2019,0,,7.104900540032498,1217.9209443326238,264.6462482722653,180.57502622699198,249.97855145394274,375.7535914329465,0.046939048405090666,0
170,Company_170,Retail,49.0,-110.05636837345057,49,5.765444584373485,0,,2010,0,,6.237734135248433,511.6977584710202,315.1480547786211,26.67593865052445,95.49816148443576,141.4221797444196,,0
170,Company_170,Retail,49.0,-110.05636837345057,49,5.765444584373485,0,,2011,0,,6.3227837965258065,557.121749329452,285.5392071738527,28.067466172239047,107.77277082544977,153.92580460540933,0.0850496612773739,0
170,Company_170,Retail,49.0,-110.05636837345057,49,5.765444584373485,0,,2012,0,,6.567985068815526,711.9338991398629,310.9722218714365,34.72842653523927,143.27189743769964,236.64974915320545,0.24520127228971944,0
170,Company_170,Retail,49.0,-110.05636837345057,49,5.765444584373485,0,,2013,0,,6.590592435134123,728.2121605993669,340.0373526864791,34.82311640484022,148.91299505558914,212.74784942063533,0.0226073663185975,0
170,Company_170,Retail,49.0,-110.05636837345057,49,5.765444584373485,0,,2014,0,,6.233762130511172,509.66932369345443,368.8855483103568,24.10033240541427,99.4311567358268,150.25383969322442,-0.3568303046229513,0
170,Company_170,Retail,49.0,-110.05636837345057,49,5.765444584373485,0,,2015,0,,6.2117882731596,498.5920733551819,350.59006153010165,25.956411154143105,100.92205487789909,157.31605651922516,-0.02197385735157198,0
170,Company_170,Retail,49.0,-110.05636837345057,49,5.765444584373485,0,,2016,0,,6.73696072457043,842.9947452336861,359.13941191239877,41.282126710272344,167.9862802596722,284.7292542225515,0.52517245141083,0
170,Company_170,Retail,49.0,-110.05636837345057,49,5.765444584373485,0,,2017,0,,6.9949279093429375,1091.0850178616665,385.9502515537599,52.645143065747384,236.62550854428457,333.6899661551991,0.25796718477250735,0
170,Company_170,Retail,49.0,-110.05636837345057,49,5.765444584373485,0,,2018,0,,6.540066810964848,692.3328319158373,441.80983199330205,39.890513708513666,137.67710720406149,196.79271575357518,-0.45486109837808986,0
170,Company_170,Retail,49.0,-110.05636837345057,49,5.765444584373485,0,,2019,0,,6.714086242634955,823.9305502127058,,40.128627380305005,156.508745646689,270.7670803176312,0.17401943167010714,0
171,Company_171,Finance,42.103897541198286,-74.49550733646949,6,5.776488530703684,1,2017.0,2010,0,-7.0,6.16559185545437,476.08283178833125,272.53851760916297,25.009206148716476,92.0023048468417,128.28030902458374,,0
171,Company_171,Finance,42.103897541198286,-74.49550733646949,6,5.776488530703684,1,2017.0,2011,0,-6.0,6.3377838485153335,565.5415957281298,327.5009538414338,29.204496534511552,112.22735486819995,157.2304922002873,0.1721919930609639,0
171,Company_171,Finance,42.103897541198286,-74.49550733646949,6,5.776488530703684,1,2017.0,2012,0,-5.0,6.535103943240591,688.905387660956,313.6295303165579,33.9070759482663,,199.26919501883108,0.19732009472525736,0
171,Company_171,Finance,42.103897541198286,-74.49550733646949,6,5.776488530703684,1,2017.0,2013,0,-4.0,6.344882793867377,569.5706286324624,391.52221706000483,28.391131834329837,114.55913452731858,170.64384095964473,-0.19022114937321355,0
171,Company_171,Finance,42.103897541198286,-74.49550733646949,6,5.776488530703684,1,2017.0,2014,0,-3.0,6.588466450802136,726.6656374800298,370.5428595851669,34.6192146671686,149.9972069540886,220.20435798977647,0.24358365693475914,0
171,Company_171,Finance,42.103897541198286,-74.49550733646949,6,5.776488530703684,1,2017.0,2015,0,-2.0,6.486005158105027,655.8979141136376,324.1670318133531,31.873706546693107,132.00408779652187,164.697008592699,-0.10246129269710913,0
171,Company_171,Finance,42.103897541198286,-74.49550733646949,6,5.776488530703684,1,2017.0,2016,0,-1.0,6.837522106575384,932.1764367397819,361.00944834012876,50.57997947924082,203.76624576936638,297.3670029210798,0.35151694847035664,1
171,Company_171,Finance,42.103897541198286,-74.49550733646949,6,5.776488530703684,1,2017.0,2017,1,0.0,6.758840225973853,861.6423057120501,441.35401977828957,47.35807416649352,186.6428887278435,287.36789966309647,-0.07868188060153081,1
171,Company_171,Finance,42.103897541198286,-74.49550733646949,6,5.776488530703684,1,2017.0,2018,1,1.0,6.906687018328551,998.9323097337003,346.8217084703301,53.45835498990815,234.2291836316521,318.8018357453786,0.14784679235469778,1
171,Company_171,Finance,42.103897541198286,-74.49550733646949,6,5.776488530703684,1,2017.0,2019,1,2.0,7.165482143878925,1293.9853375336656,468.31691945265567,74.195210640485,310.2292291676616,403.84300604238024,0.25879512555037376,0
172,Company_172,Technology,36.04851237369307,-124.86872993431768,25,5.871533014798978,1,2015.0,2010,0,-5.0,6.245737458882948,515.8094729787232,520.0428148730376,76.3207690749332,109.24529810371392,153.24852763779867,,0
172,Company_172,Technology,36.04851237369307,-124.86872993431768,25,5.871533014798978,1,2015.0,2011,0,-4.0,6.5314349154982585,686.382405957033,415.34878459780174,106.5081595471771,139.01725245300452,229.3850337759251,0.28569745661531076,0
172,Company_172,Technology,36.04851237369307,-124.86872993431768,25,5.871533014798978,1,2015.0,2012,0,-3.0,6.474784048596302,648.5791509084941,321.8623910150945,95.22877253404013,125.89998881713674,195.78952655011392,-0.05665086690195675,0
172,Company_172,Technology,36.04851237369307,-124.86872993431768,25,5.871533014798978,1,2015.0,2013,0,-2.0,6.6856532283018355,800.833634547226,347.04058146161833,120.99119064604159,170.07065467137747,233.27031814300813,0.21086917970553376,0
172,Company_172,Technology,36.04851237369307,-124.86872993431768,25,5.871533014798978,1,2015.0,2014,0,-1.0,6.9691050612964816,1063.270762458497,392.8461867381891,174.69074083024142,217.58177124395547,289.55534891509484,0.28345183299464605,1
172,Company_172,Technology,36.04851237369307,-124.86872993431768,25,5.871533014798978,1,2015.0,2015,1,0.0,6.898375394618651,990.6639695299243,527.8558760328784,171.83850583963303,215.62118061804992,340.55320315628984,-0.07072966667783032,1
172,Company_172,Technology,36.04851237369307,-124.86872993431768,25,5.871533014798978,1,2015.0,2016,1,1.0,7.155788053606691,1281.5019322504438,407.4629611731981,206.23484977310747,267.07574067530356,363.32022825029514,0.25741265898803967,1
172,Company_172,Technology,36.04851237369307,-124.86872993431768,25,5.871533014798978,1,2015.0,2017,1,2.0,7.315390521378386,1503.258736100687,511.4059470584364,258.03387465382195,342.14468917109264,484.88305830559153,0.15960246777169473,0
172,Company_172,Technology,36.04851237369307,-124.86872993431768,25,5.871533014798978,1,2015.0,2018,1,3.0,6.806349117855095,903.5659649758612,346.3186676009292,159.8111315104826,187.87998503731131,265.94258973507164,-0.5090414035232902,0
172,Company_172,Technology,36.04851237369307,-124.86872993431768,25,5.871533014798978,1,2015.0,2019,1,4.0,7.583547873525924,1965.5902748621954,542.7605495542939,314.76572512505106,401.2586232295645,620.3463715426279,0.7771987556708284,0
173,Company_173,Finance,41.52441538825747,-74.12461378134347,43,5.811502808905443,0,,2010,0,,6.21559182923254,500.49210741610244,312.97287571325637,21.84412983331321,100.79352872417932,122.86604802222276,,0
173,Company_173,Finance,41.52441538825747,-74.12461378134347,43,5.811502808905443,0,,2011,0,,6.38093935556763,590.4821198894978,318.6420582539241,25.854419086112333,119.00755226084102,170.23717921476634,0.16534752633508987,0
173,Company_173,Finance,41.52441538825747,-74.12461378134347,43,5.811502808905443,0,,2012,0,,5.960869520235148,387.9473056559451,374.21267697958024,19.693413808613226,76.76260464499914,109.78503537498705,-0.4200698353324821,0
173,Company_173,Finance,41.52441538825747,-74.12461378134347,43,5.811502808905443,0,,2013,0,,6.393307337487582,597.83054096997,353.9515820767473,30.78792182250009,126.73742421364136,167.5820495811089,0.4324378172524339,0
173,Company_173,Finance,41.52441538825747,-74.12461378134347,43,5.811502808905443,0,,2014,0,,7.0044352735307,1101.5078287058855,475.05040683802747,55.059001564888966,233.54521082284404,340.8246432222846,0.6111279360431183,0
173,Company_173,Finance,41.52441538825747,-74.12461378134347,43,5.811502808905443,0,,2015,0,,6.733100992992709,839.747282993528,386.0724253299148,41.103002474863786,158.37908625799952,251.09433556593055,-0.27133428053799147,0
173,Company_173,Finance,41.52441538825747,-74.12461378134347,43,5.811502808905443,0,,2016,0,,6.738763037981726,844.515455955689,311.63424032867755,43.64334049439723,173.34390151918586,230.63561661375013,0.005662044989017012,0
173,Company_173,Finance,41.52441538825747,-74.12461378134347,43,5.811502808905443,0,,2017,0,,6.581105988849836,721.336678561625,407.047410443528,34.190550629052694,159.10597376511402,210.881555203555,-0.15765704913189005,0
173,Company_173,Finance,41.52441538825747,-74.12461378134347,43,5.811502808905443,0,,2018,0,,6.747583740931205,851.9976264181159,401.1368036136851,44.80248328244501,180.00759512270727,308.683130135058,0.16647775208136917,0
173,Company_173,Finance,41.52441538825747,-74.12461378134347,43,5.811502808905443,0,,2019,0,,6.718701511370139,827.7419997875505,475.92296667240834,44.310222136880746,175.44033534138492,248.3952706476465,-0.028882229561065564,0
174,Company_174,Manufacturing,42.664680926113455,-91.77393420287618,24,4.814159031889162,1,2017.0,2010,0,-7.0,6.133738971373399,461.15719477623924,96.84946860662188,24.38672395817511,91.37566880217258,289.67542853597075,,0
174,Company_174,Manufacturing,42.664680926113455,-91.77393420287618,24,4.814159031889162,1,2017.0,2011,0,-6.0,6.002088456092521,404.2722172345696,110.78553494922605,19.891634200873852,82.3985860110248,256.0465308793834,-0.131650515280878,0
174,Company_174,Manufacturing,42.664680926113455,-91.77393420287618,24,4.814159031889162,1,2017.0,2012,0,-5.0,5.8406297953375645,343.99591948387484,126.60038668779426,16.96128316320512,74.60692994631134,196.7126401782837,-0.16145866075495618,0
174,Company_174,Manufacturing,42.664680926113455,-91.77393420287618,24,4.814159031889162,1,2017.0,2013,0,-4.0,6.503600286433328,667.5406494237658,133.5364162286908,34.354914137377314,144.61242673787464,403.06192411273145,0.6629704910957637,0
174,Company_174,Manufacturing,42.664680926113455,-91.77393420287618,24,4.814159031889162,1,2017.0,2014,0,-3.0,6.163140740355538,474.9173269478226,122.95074205836987,22.379598678172812,98.23366601933631,295.66895105329695,-0.34045954607779016,0
174,Company_174,Manufacturing,42.664680926113455,-91.77393420287618,24,4.814159031889162,1,2017.0,2015,0,-2.0,6.101665286361123,446.60086951097867,126.85976545193063,22.702645863089447,84.02938183227144,256.7541543989627,-0.06147545399441512,0
174,Company_174,Manufacturing,42.664680926113455,-91.77393420287618,24,4.814159031889162,1,2017.0,2016,0,-1.0,6.323374100335881,557.4507175067884,138.68057763757645,29.07047738797252,111.98397646527269,315.6611310231976,0.22170881397475828,1
174,Company_174,Manufacturing,42.664680926113455,-91.77393420287618,24,4.814159031889162,1,2017.0,2017,1,0.0,6.28151498396353,534.5979579702071,141.8905837384699,28.88573311991695,111.06724292548874,334.954041616122,-0.0418591163723514,1
174,Company_174,Manufacturing,42.664680926113455,-91.77393420287618,24,4.814159031889162,1,2017.0,2018,1,1.0,6.288273284058057,538.2231677294913,149.22766895495613,29.66276555731616,116.43391404974523,326.0008360961324,0.006758300094527492,1
174,Company_174,Manufacturing,42.664680926113455,-91.77393420287618,24,4.814159031889162,1,2017.0,2019,1,2.0,6.572946123479317,715.4746177176793,206.58796110199805,40.087002004559814,151.0440033314565,477.9182976802195,0.2846728394212601,0
175,Company_175,Technology,37.97199951335466,-121.53464728417241,49,5.561877664176468,1,2015.0,2010,0,-5.0,6.265287870944636,525.992982263658,279.8581463463712,75.64408393829935,115.60878444807707,171.9977248384898,,0
175,Company_175,Technology,37.97199951335466,-121.53464728417241,49,5.561877664176468,1,2015.0,2011,0,-4.0,6.541090310535925,693.0417970231975,276.8894855356391,98.35585994537345,145.47688881492303,182.70278381913485,0.27580243959128836,0
175,Company_175,Technology,37.97199951335466,-121.53464728417241,49,5.561877664176468,1,2015.0,2012,0,-3.0,6.11611371398006,453.1003907114556,246.27277930512892,58.32561467524502,84.14558451479405,140.58795652320507,-0.4249765965558643,0
175,Company_175,Technology,37.97199951335466,-121.53464728417241,49,5.561877664176468,1,2015.0,2013,0,-2.0,6.5462758030276476,696.6448939002775,234.78666039339998,111.44936991118713,133.6722535464344,207.91315261410836,0.43016208904758724,0
175,Company_175,Technology,37.97199951335466,-121.53464728417241,49,5.561877664176468,1,2015.0,2014,0,-1.0,6.598110956052299,733.7078728870846,256.45300418590614,109.13332827528801,139.24117241861939,225.15775200710493,0.05183515302465125,1
175,Company_175,Technology,37.97199951335466,-121.53464728417241,49,5.561877664176468,1,2015.0,2015,1,0.0,6.734655021564953,841.0532887870899,290.17598890938984,146.71059643405746,176.93532767975017,268.00971059344505,0.13654406551265463,1
175,Company_175,Technology,37.97199951335466,-121.53464728417241,49,5.561877664176468,1,2015.0,2016,1,1.0,6.403799443192542,604.136063458916,342.7999251096932,111.32256568801552,130.73713840854563,176.75517023552774,-0.33085557837241186,1
175,Company_175,Technology,37.97199951335466,-121.53464728417241,49,5.561877664176468,1,2015.0,2017,1,2.0,7.05361662723957,1157.0357519054642,397.68096942986244,208.0095909452364,238.24023496332583,355.67413800671903,0.6498171840470288,0
175,Company_175,Technology,37.97199951335466,-121.53464728417241,49,5.561877664176468,1,2015.0,2018,1,3.0,7.165606536265526,1294.1463094696624,279.82539273817525,217.10904149149127,284.209695654134,378.88122516700054,0.11198990902595529,0
175,Company_175,Technology,37.97199951335466,-121.53464728417241,49,5.561877664176468,1,2015.0,2019,1,4.0,7.693318822818687,2193.642806351393,341.1378521030047,367.34563486498456,486.24283684977587,678.7645113672877,0.5277122865531609,0
176,Company_176,Manufacturing,36.75585832959162,-89.34010755821534,5,3.006281259257726,0,,2010,0,,5.553688083923196,258.1880212207276,19.77895254518104,12.346974002546052,52.70342135933116,148.58253338258865,,0
176,Company_176,Manufacturing,36.75585832959162,-89.34010755821534,5,3.006281259257726,0,,2011,0,,5.426344681009017,227.3168094907375,17.014663459346632,11.959144581523889,41.27570451967849,138.76844322467534,-0.12734340291417912,0
176,Company_176,Manufacturing,36.75585832959162,-89.34010755821534,5,3.006281259257726,0,,2012,0,,5.58400641965909,266.13572410761475,19.130427908318662,13.971991901366222,58.56989742747291,150.61940910833832,0.1576617386500736,0
176,Company_176,Manufacturing,36.75585832959162,-89.34010755821534,5,3.006281259257726,0,,2013,0,,5.645493926315937,283.0133094273338,21.704562082903678,13.023103101551136,58.25673713874094,171.53817306546136,0.06148750665684677,0
176,Company_176,Manufacturing,36.75585832959162,-89.34010755821534,5,3.006281259257726,0,,2014,0,,5.3682613836081545,214.48962815476384,17.78955387474303,9.70868003397443,42.0761078572934,121.44034663504722,-0.2772325427077824,0
176,Company_176,Manufacturing,36.75585832959162,-89.34010755821534,5,3.006281259257726,0,,2015,0,,5.349466637691203,210.49599728978208,23.228948269218723,10.745430404227662,42.63093281870989,126.6904489685396,-0.01879474591695196,0
176,Company_176,Manufacturing,36.75585832959162,-89.34010755821534,5,3.006281259257726,0,,2016,0,,5.768534149441711,320.06821643737345,26.94842663671075,14.64078403751695,68.76984355438663,190.47343852918368,0.4190675117505087,0
176,Company_176,Manufacturing,36.75585832959162,-89.34010755821534,5,3.006281259257726,0,,2017,0,,5.70946939350538,301.7109360207875,21.922948885344407,14.184782836924805,58.626109395450776,182.8128898059808,-0.05906475593633154,0
176,Company_176,Manufacturing,36.75585832959162,-89.34010755821534,5,3.006281259257726,0,,2018,0,,5.918907666536889,372.0051381975971,21.9145445087723,18.89982385386163,76.39108609064311,224.97230211326638,0.20943827303150897,0
176,Company_176,Manufacturing,36.75585832959162,-89.34010755821534,5,3.006281259257726,0,,2019,0,,5.786895224714932,325.9992969322794,22.95293182313573,17.480978737077923,65.75954409509765,219.55862865187186,-0.13201244182195637,0
177,Company_177,Manufacturing,38.86516471106116,-73.93775721001535,43,6.478584075235346,1,2015.0,2010,0,-5.0,6.592428304543324,729.5502909688865,547.6473872901615,37.04014795981205,145.39954639882856,491.489107876209,,0
177,Company_177,Manufacturing,38.86516471106116,-73.93775721001535,43,6.478584075235346,1,2015.0,2011,0,-4.0,6.323982796076525,557.7901386757833,696.2240010269753,28.81799018714249,112.80053077396434,373.54894726315814,-0.26844550846679915,0
177,Company_177,Manufacturing,38.86516471106116,-73.93775721001535,43,6.478584075235346,1,2015.0,2012,0,-3.0,6.857112058233712,950.6177707336481,614.7688821869905,47.77092057093244,204.02664821189813,613.5419589215018,0.5331292621571873,0
177,Company_177,Manufacturing,38.86516471106116,-73.93775721001535,43,6.478584075235346,1,2015.0,2013,0,-2.0,6.576749929517258,718.201327037519,671.6195279349238,35.13156485968165,139.58666317445775,434.3746580144261,-0.2803621287164537,0
177,Company_177,Manufacturing,38.86516471106116,-73.93775721001535,43,6.478584075235346,1,2015.0,2014,0,-1.0,6.802264849933237,899.8830855425747,709.8334005154501,47.74500668785971,178.4420207828709,502.84858321213653,0.22551492041597854,1
177,Company_177,Manufacturing,38.86516471106116,-73.93775721001535,43,6.478584075235346,1,2015.0,2015,1,0.0,6.864029361520219,957.216277789605,709.5518765934673,51.73909326332935,229.61998033591078,619.8043502013362,0.06176451158698182,1
177,Company_177,Manufacturing,38.86516471106116,-73.93775721001535,43,6.478584075235346,1,2015.0,2016,1,1.0,6.866896084436103,959.9642886394882,670.9225388999661,51.38487369691594,180.60038452274523,568.2647003099729,0.002866722915884523,1
177,Company_177,Manufacturing,38.86516471106116,-73.93775721001535,43,6.478584075235346,1,2015.0,2017,1,2.0,6.873115233995856,965.9530533315228,824.0777404178951,57.02719349840586,206.86927624853212,569.9582690046965,0.006219149559752779,0
177,Company_177,Manufacturing,38.86516471106116,-73.93775721001535,43,6.478584075235346,1,2015.0,2018,1,3.0,6.691281432291643,805.3535973091373,924.2175500304851,46.32071658017534,181.53670360052263,443.0117669719282,-0.18183380170421248,0
177,Company_177,Manufacturing,38.86516471106116,-73.93775721001535,43,6.478584075235346,1,2015.0,2019,1,4.0,7.072197124060489,1178.7350183156966,983.8932487323821,63.77512494714505,238.61767131741865,734.1501664009642,0.38091569176884565,0
178,Company_178,Energy,28.016606355585335,-93.00878835833593,16,6.515212190642928,0,,2010,0,,6.327678409962433,559.8553293809643,552.2848272420655,29.286427281980462,108.29596188297818,171.49324231020697,,0
